,wage_month,region,head,sex,age,married,schooling,position,economictype,ky hop dong lao dong?,huong luong ngay nghi,huong BHXH,co lam viec khac,urban,Kinh,household_size,poor,houses,pay_rent,other_land/house,wealthindex,t_quantity durables,t_value durables
250,5000,region1,0,female,29,1,7,position4,economictype3,1,1,1,2,0,1,7,0,1,0,0,180,29,84120
251,5000,region1,1,male,37,1,14,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,160,37,93700
252,4400,region1,1,male,49,1,9,position4,economictype4,2,2,2,1,0,1,6,0,1,0,0,170,26,54570
253,5000,region1,0,male,27,1,12,position6,economictype3,1,1,1,2,0,1,6,0,1,0,0,170,26,54570
254,4000,region1,0,female,25,1,12,position6,economictype3,1,1,1,2,0,1,6,0,1,0,0,170,26,54570
255,2000,region1,1,female,42,1,12,position6,economictype2,1,1,2,2,0,1,4,0,1,0,0,180,29,171700
256,10800,region1,0,male,46,1,13,position3,economictype2,1,1,1,2,0,1,4,0,1,0,0,180,29,171700
257,3200,region1,1,female,29,1,15,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,175,17,17770
258,4000,region1,0,male,32,1,16,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,175,17,17770
259,5500,region1,1,female,32,1,14,position3,economictype1,1,1,1,2,0,1,4,0,1,0,0,160,22,32300
260,5000,region1,0,male,32,1,9,position4,economictype1,1,1,1,2,0,1,4,0,1,0,0,160,22,32300
261,5600,region1,0,female,25,0,16,position2,economictype2,1,1,1,2,0,1,8,0,1,0,0,170,32,71710
262,3500,region1,0,male,37,0,7,position3,economictype1,1,1,1,2,0,1,5,0,1,0,0,180,21,67850
263,3700,region1,1,male,48,1,13,position2,economictype2,1,1,1,1,0,1,5,0,1,0,0,160,18,29000
264,5000,region1,0,male,27,1,13,position4,economictype1,1,1,1,2,0,1,6,0,1,0,0,105,31,68830
265,5000,region1,0,female,28,1,13,position4,economictype1,1,1,1,2,0,1,6,0,1,0,0,105,31,68830
266,2700,region1,0,female,22,0,14,position3,economictype1,1,1,1,2,0,1,3,0,1,0,1,140,24,67220
267,3800,region1,0,male,31,1,12,position6,economictype3,1,1,1,2,0,1,4,0,1,0,0,115,31,36630
268,3000,region1,0,female,22,0,12,position2,economictype1,1,1,1,2,0,1,3,0,1,0,0,170,13,29550
269,5000,region1,1,male,33,1,9,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,160,20,50950
270,5500,region1,0,female,26,1,12,position6,economictype1,1,1,1,2,0,1,4,0,1,0,0,160,20,50950
271,8000,region1,1,male,29,1,13,position4,economictype1,1,2,2,2,0,1,4,0,1,0,0,170,13,8950
272,5000,region1,0,male,26,1,14,position4,economictype1,1,1,1,2,0,1,5,0,1,0,0,170,30,83100
273,3500,region1,0,female,27,1,15,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,170,30,83100
274,4000,region1,1,male,40,1,12,position3,economictype1,1,1,1,2,0,1,4,0,1,0,0,180,17,25800
275,4000,region1,0,female,39,1,12,position4,economictype1,1,1,1,2,0,1,4,0,1,0,0,180,17,25800
276,8000,region1,1,male,35,1,16,position1,economictype2,1,1,1,2,0,1,4,0,1,0,0,150,29,85400
277,7000,region1,0,female,33,1,16,position2,economictype1,1,1,1,2,0,1,4,0,1,0,0,150,29,85400
278,4500,region1,0,female,29,1,12,position4,economictype1,1,2,2,2,1,1,3,0,1,0,0,180,12,3250
279,4200,region1,1,male,51,1,1,position3,economictype1,1,1,1,2,1,1,3,0,1,0,0,160,14,58670
280,4000,region1,1,male,50,1,9,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,180,16,13470
281,3000,region1,0,female,50,1,9,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,180,16,13470
282,5500,region1,0,male,36,1,13,position4,economictype1,1,1,1,2,0,1,6,0,1,0,0,180,15,10610
283,4500,region1,0,female,39,0,13,position4,economictype1,1,1,1,2,0,1,3,0,1,0,0,190,22,122100
284,8000,region1,1,female,25,1,14,position4,economictype1,1,1,2,2,0,1,4,0,1,0,0,170,23,44150
285,5000,region1,0,male,33,1,16,position2,economictype1,1,1,2,2,0,1,4,0,1,0,0,170,23,44150
286,4000,region1,0,male,24,0,9,position4,economictype1,1,1,1,2,0,1,4,0,1,0,0,170,15,27350
287,6500,region1,1,male,49,1,13,position4,economictype1,1,1,1,2,0,1,4,0,1,0,1,160,29,58650
288,3500,region1,0,female,38,1,14,position2,economictype2,1,1,2,2,0,1,4,0,1,0,1,160,29,58650
289,2100,region1,1,female,50,0,14,position3,economictype2,1,1,2,1,0,1,2,0,1,0,0,180,11,11210
290,5000,region1,1,male,33,1,12,position4,economictype4,1,1,2,2,0,1,4,0,1,0,0,170,14,7550
291,3000,region1,0,female,33,1,12,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,170,14,7550
292,1200,region1,1,female,50,0,5,position4,economictype4,2,2,2,1,0,1,3,0,1,0,0,180,9,2850
293,2400,region1,0,female,54,0,5,position4,economictype4,2,2,2,1,0,1,3,0,1,0,0,180,9,2850
294,3000,region1,1,male,46,1,5,position3,economictype2,1,1,1,2,1,1,5,0,1,0,0,170,20,183100
295,4000,region1,0,male,23,0,16,position3,economictype1,1,1,2,2,1,1,5,0,1,0,0,170,20,183100
296,10000,region1,1,male,32,1,19,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,33,63000
297,10000,region1,0,female,32,1,19,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,33,63000
298,7000,region1,0,male,44,1,16,position2,economictype2,1,1,1,2,1,1,6,0,1,0,0,180,36,75300
299,6000,region1,0,female,36,1,16,position2,economictype2,1,1,1,2,1,1,6,0,1,0,0,180,36,75300
300,15000,region1,1,male,58,1,16,position2,economictype2,2,1,1,2,1,1,5,0,1,0,0,180,40,111100
301,9000,region1,1,male,49,1,16,position5,economictype2,2,1,1,2,1,1,4,0,1,0,0,180,39,838000
302,6000,region1,0,female,23,0,16,position2,economictype2,2,1,1,2,1,1,4,0,1,0,0,180,39,838000
303,7000,region1,1,female,50,1,19,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,180,29,96600
304,10000,region1,1,male,28,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,32,131400
305,8500,region1,0,female,27,1,19,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,32,131400
306,5000,region1,0,female,29,1,16,position2,economictype3,1,1,1,2,1,1,4,0,1,0,1,180,17,103400
307,10000,region1,1,male,28,1,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,180,30,86400
308,5000,region1,0,female,27,1,16,position3,economictype2,1,1,1,2,1,1,4,0,1,0,0,180,30,86400
309,3750,region1,1,male,37,1,9,position4,economictype4,2,2,2,1,0,1,6,0,1,0,1,135,34,45000
310,2500,region1,0,female,35,1,9,position3,economictype4,2,2,2,1,0,1,6,0,1,0,1,135,34,45000
311,4800,region1,0,male,36,1,5,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,160,22,32080
312,5000,region1,0,female,28,1,9,position4,economictype3,1,1,1,2,0,1,6,0,1,0,0,160,22,32080
313,5520,region1,0,male,38,1,9,position4,economictype4,2,2,2,2,0,1,7,0,1,0,0,130,29,48050
314,3600,region1,0,female,39,1,9,position6,economictype4,2,2,2,2,0,1,7,0,1,0,0,130,29,48050
315,2600,region1,0,female,32,1,7,position6,economictype4,2,2,2,1,0,1,4,0,1,0,1,160,15,24150
316,7500,region1,0,male,29,1,14,position4,economictype3,1,1,1,1,0,1,6,0,1,0,0,150,23,81870
317,6500,region1,0,female,25,1,12,position4,economictype3,1,1,1,1,0,1,6,0,1,0,0,150,23,81870
318,3100,region1,0,male,23,0,12,position4,economictype1,1,1,1,2,0,1,3,0,1,0,0,150,17,17910
319,7000,region1,0,male,35,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,26,77300
320,2500,region1,0,female,23,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,26,77300
321,8000,region1,0,female,33,1,16,position3,economictype1,1,1,1,2,1,1,7,0,1,0,0,190,23,77800
322,6000,region1,0,female,32,0,15,position2,economictype1,1,1,1,2,1,1,7,0,1,0,0,190,23,77800
323,5000,region1,0,male,34,1,16,position2,economictype1,1,1,1,2,1,1,7,0,1,0,0,190,23,77800
324,12000,region1,0,male,55,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,21,73600
325,6000,region1,0,female,43,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,21,73600
326,7000,region1,0,male,36,1,14,position4,economictype1,2,2,2,2,1,1,5,0,1,0,0,180,23,61100
327,4000,region1,0,female,37,1,15,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,170,20,54700
328,1000,region1,0,female,30,1,12,position4,economictype4,2,2,2,2,1,1,6,0,1,0,0,180,25,57000
329,341,region1,1,male,42,1,12,position3,economictype2,2,2,2,1,1,1,6,0,1,0,0,160,32,52300
330,3500,region1,0,male,31,1,12,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,170,21,65700
331,3000,region1,0,female,28,1,15,position3,economictype1,2,2,2,2,1,1,5,0,1,0,0,170,21,65700
332,3500,region1,0,female,31,1,15,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,180,17,33700
333,7000,region1,0,male,35,1,14,position5,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,26,82450
334,5000,region1,0,female,35,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,26,82450
335,2500,region1,0,female,27,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,180,38,1336750
336,5000,region1,0,male,27,1,16,position2,economictype1,1,1,1,2,1,1,5,0,1,0,0,180,38,1336750
337,4000,region1,1,male,48,1,12,position4,economictype4,2,2,2,1,0,1,3,0,1,0,0,140,19,60250
338,4200,region1,1,male,44,1,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,140,22,89500
339,4500,region1,1,male,51,1,9,position4,economictype4,2,2,2,1,0,1,4,0,2,0,0,140,28,82200
340,2000,region1,0,male,24,0,12,position4,economictype4,2,2,2,1,0,1,4,0,2,0,0,140,28,82200
341,3000,region1,0,male,20,0,9,position4,economictype4,2,2,2,1,0,1,4,0,2,0,0,140,28,82200
342,3200,region1,1,male,51,1,12,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,150,17,14400
343,3600,region1,0,male,31,1,12,position4,economictype4,2,2,2,2,0,1,9,0,1,0,0,140,18,39800
344,5500,region1,0,male,28,1,15,position4,economictype1,1,1,1,2,0,1,9,0,1,0,0,140,18,39800
345,3500,region1,0,male,22,0,16,position3,economictype4,2,2,2,2,0,1,3,0,1,0,0,140,13,22000
346,4000,region1,1,male,47,1,9,position4,economictype1,2,2,2,1,0,1,5,0,1,0,0,160,16,23200
347,4500,region1,0,female,25,0,14,position3,economictype4,2,2,2,2,0,1,5,0,1,0,0,160,16,23200
348,4800,region1,0,female,23,0,14,position3,economictype4,2,2,2,2,0,1,5,0,1,0,0,160,16,23200
349,4500,region1,0,male,27,1,5,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,115,13,18400
350,4680,region1,1,male,37,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,105,10,9900
351,2500,region1,0,female,21,0,15,position3,economictype1,2,2,2,2,0,1,4,1,1,0,0,125,6,5400
352,4500,region1,0,male,27,1,14,position3,economictype2,1,1,1,2,0,1,9,0,1,0,0,160,18,92300
353,4000,region1,0,female,27,1,14,position3,economictype2,1,1,1,2,0,1,9,0,1,0,0,160,18,92300
354,3200,region1,0,female,24,1,14,position4,economictype4,2,2,2,2,0,1,9,0,1,0,0,160,18,92300
355,4500,region1,0,male,23,0,12,position3,economictype2,1,1,1,2,0,1,9,0,1,0,0,160,18,92300
356,850,region1,0,male,25,1,12,position3,economictype2,1,1,1,2,0,1,7,0,1,0,0,105,15,20100
357,4000,region1,0,male,39,1,14,position1,economictype2,1,1,1,1,0,1,5,0,2,0,1,160,29,36000
358,3000,region1,0,female,30,1,12,position3,economictype1,1,1,1,1,0,1,5,0,2,0,1,160,29,36000
359,6100,region1,1,male,50,1,16,position3,economictype2,1,1,1,1,0,1,3,0,1,0,0,160,19,32750
360,2700,region1,0,female,50,1,9,position3,economictype1,1,2,2,1,0,1,3,0,1,0,0,160,19,32750
361,1900,region1,0,male,21,0,12,position3,economictype2,1,1,1,1,0,1,3,0,1,0,0,160,19,32750
362,3900,region1,1,female,46,1,10,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,160,10,5300
363,3000,region1,1,male,30,1,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,140,12,4400
364,2700,region1,0,female,29,1,12,position6,economictype1,1,2,2,1,0,1,4,0,1,0,0,140,12,4400
365,3200,region1,1,male,50,1,9,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,135,16,27600
366,4300,region1,0,male,22,0,15,position4,economictype1,1,1,2,2,0,1,3,0,1,0,0,135,16,27600
367,4000,region1,0,male,27,1,9,position4,economictype1,2,2,2,1,0,1,5,0,1,0,0,140,21,49550
368,3500,region1,0,female,22,1,9,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,140,21,49550
369,4500,region1,0,male,37,1,9,position4,economictype1,1,2,2,2,0,1,5,0,1,0,0,150,25,20800
370,3800,region1,0,female,37,1,9,position6,economictype2,1,2,2,2,0,1,5,0,1,0,0,150,25,20800
371,4500,region1,1,male,50,1,9,position4,economictype4,2,2,2,2,0,1,6,0,1,0,1,145,16,16850
372,4000,region1,0,male,26,1,9,position4,economictype4,2,2,2,2,0,1,6,0,1,0,1,145,16,16850
373,4500,region1,0,male,30,1,5,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,135,15,13850
374,3800,region1,0,female,27,1,7,position4,economictype1,1,1,1,2,0,1,6,0,1,0,0,135,15,13850
375,2600,region1,0,male,32,1,12,position5,economictype2,1,1,1,2,0,1,5,0,1,0,0,160,25,31100
376,5100,region1,0,female,29,1,12,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,160,25,31100
377,4000,region1,0,male,31,1,13,position4,economictype1,1,1,2,2,0,1,6,0,1,0,0,150,21,39050
378,3000,region1,0,female,31,1,14,position3,economictype1,1,1,2,2,0,1,6,0,1,0,0,150,21,39050
379,3000,region1,1,female,37,1,15,position3,economictype2,1,1,1,2,0,1,4,0,1,0,0,140,20,21850
380,7000,region1,0,male,40,1,15,position5,economictype2,1,1,1,2,0,1,4,0,1,0,0,140,20,21850
381,4000,region1,0,female,24,1,12,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,135,24,75140
382,4000,region1,1,female,41,0,7,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,135,18,21900
383,2800,region1,0,male,16,0,6,position4,economictype4,2,2,2,2,0,1,2,0,1,0,0,135,18,21900
384,3500,region1,0,female,25,0,12,position3,economictype1,1,1,1,2,0,1,4,0,1,0,0,145,30,94850
385,2000,region1,1,male,50,1,9,position3,economictype1,1,2,2,2,0,1,3,0,1,0,0,155,21,64440
386,3500,region1,0,male,24,0,12,position3,economictype1,1,1,1,2,0,1,3,0,1,0,0,155,21,64440
387,3000,region1,1,male,46,1,9,position3,economictype1,1,2,2,2,0,1,4,0,1,0,0,155,15,32100
388,4900,region1,1,male,41,1,12,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,165,13,11750
389,4000,region1,0,female,36,1,9,position6,economictype1,2,2,2,2,0,1,5,0,1,0,0,165,13,11750
390,5500,region1,1,female,55,1,14,position3,economictype2,1,1,1,2,0,0,3,0,1,0,0,145,17,49300
391,3000,region1,0,male,28,1,14,position3,economictype2,2,2,2,2,0,0,3,0,1,0,0,145,17,49300
392,5800,region1,0,female,27,1,13,position4,economictype4,2,2,2,2,0,0,3,0,1,0,0,145,17,49300
393,4200,region1,0,male,22,0,14,position4,economictype1,1,1,2,2,0,0,6,0,1,0,0,140,13,19200
394,3500,region1,0,male,19,0,9,position4,economictype1,1,1,2,2,0,0,6,0,1,0,0,140,13,19200
395,4000,region1,0,male,29,1,10,position4,economictype1,1,1,1,2,0,0,6,0,1,0,0,145,21,67550
396,5500,region1,0,female,34,1,14,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,135,12,57000
397,2700,region1,1,male,33,1,1,position4,economictype1,2,2,2,1,1,1,4,0,1,0,0,125,11,5100
398,3200,region1,1,male,46,1,12,position3,economictype2,2,1,2,1,0,1,4,0,1,0,0,120,11,16500
399,3600,region1,1,male,44,1,3,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,155,16,19050
400,5000,region1,1,male,30,1,2,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,135,9,16100
401,3000,region1,0,female,27,1,2,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,135,9,16100
402,3120,region1,0,female,28,1,14,position2,economictype1,1,1,1,2,0,1,9,0,1,0,0,140,25,350400
403,3650,region1,0,female,21,0,15,position4,economictype3,1,2,2,2,0,1,9,0,1,0,0,140,25,350400
404,5000,region1,0,male,28,1,12,position4,economictype4,2,2,2,2,0,1,7,0,1,0,0,135,12,31200
405,3000,region1,0,female,27,1,14,position2,economictype1,1,1,2,2,0,1,7,0,1,0,0,135,12,31200
406,3000,region1,0,male,18,0,9,position4,economictype4,2,2,2,1,0,1,3,0,1,0,0,110,11,6270
407,3000,region1,1,male,41,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,150,13,30200
408,3400,region1,0,female,37,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,150,13,30200
409,3960,region1,1,male,52,1,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,140,20,33700
410,3500,region1,0,male,24,0,12,position4,economictype1,1,2,2,2,0,1,4,0,1,0,0,140,20,33700
411,4200,region1,1,male,30,1,9,position4,economictype1,1,2,2,1,0,0,5,0,1,0,0,125,17,11515
412,5500,region1,1,male,36,1,11,position6,economictype1,2,2,2,1,0,0,4,0,1,0,0,105,16,12590
413,4500,region1,0,male,27,0,12,position5,economictype2,1,1,1,2,0,1,6,0,1,0,0,160,21,18650
414,3000,region1,1,female,52,0,9,position6,economictype4,2,2,2,2,0,1,1,0,1,0,0,130,11,6040
415,4250,region1,0,male,50,1,12,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,140,23,18600
416,5600,region1,0,female,21,0,12,position4,economictype1,1,2,1,2,0,1,6,0,1,0,0,140,23,18600
417,5500,region1,1,male,41,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,155,21,15295
418,6000,region1,0,female,51,1,9,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,155,23,16330
419,4500,region1,0,male,27,0,16,position3,economictype2,1,1,1,2,0,1,4,0,1,0,0,160,23,19105
420,4100,region1,0,male,23,0,15,position3,economictype2,1,1,1,2,0,1,4,0,1,0,0,160,23,19105
421,5000,region1,1,male,33,1,16,position2,economictype1,1,1,1,2,0,1,5,0,1,0,0,160,25,22625
422,3500,region1,0,female,30,1,14,position2,economictype1,1,1,1,2,0,1,5,0,1,0,0,160,25,22625
423,4200,region1,0,male,27,0,16,position4,economictype1,1,1,2,2,0,1,5,0,1,0,0,160,25,22625
424,5800,region1,1,male,50,1,16,position5,economictype2,1,1,1,2,1,1,4,0,1,0,0,160,40,513700
425,6100,region1,0,female,48,1,16,position5,economictype2,1,1,1,2,1,1,4,0,1,0,0,160,40,513700
426,6000,region1,0,male,28,0,16,position2,economictype3,1,1,1,2,0,1,2,0,1,0,0,140,18,43550
427,4000,region1,0,male,23,0,12,position3,economictype1,2,2,2,2,0,1,4,0,1,0,0,110,20,34400
428,3100,region1,0,male,24,0,12,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,140,16,21160
429,3500,region1,0,male,21,0,11,position4,economictype1,2,2,2,2,0,1,5,0,1,0,0,140,16,21160
430,2700,region1,1,female,52,0,5,position6,economictype4,2,2,2,1,0,1,2,0,1,0,0,140,9,5950
431,2000,region1,1,male,48,1,5,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,150,14,22350
432,2500,region1,0,male,19,0,13,position4,economictype1,1,2,2,2,0,1,5,0,1,0,0,150,14,22350
433,2700,region1,0,female,22,1,14,position2,economictype2,1,2,2,2,0,1,5,0,1,0,0,150,14,22350
434,1800,region1,1,male,48,0,9,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,120,14,14800
435,3500,region1,0,male,24,0,13,position4,economictype1,1,2,2,2,0,1,4,0,1,0,0,120,14,14800
436,4000,region1,1,male,56,1,5,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,150,18,28850
437,3500,region1,0,female,27,1,6,position4,economictype3,1,2,1,2,0,1,6,0,1,0,0,150,18,28850
438,4200,region1,0,male,38,1,5,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,140,11,7600
439,2100,region1,0,male,27,1,15,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,23,60800
440,2600,region1,0,female,26,1,16,position3,economictype2,1,1,1,2,0,1,5,0,1,0,0,140,23,60800
441,3100,region1,0,male,25,0,15,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,140,20,20150
442,5040,region1,1,male,53,1,5,position4,economictype4,2,2,2,2,0,1,5,0,1,0,0,105,22,29350
443,2700,region1,0,male,29,1,12,position3,economictype1,1,1,2,2,0,1,5,0,1,0,0,105,22,29350
444,2650,region1,0,female,28,1,14,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,105,22,29350
445,3000,region1,0,male,30,1,18,position2,economictype2,1,1,1,2,0,1,6,0,2,0,1,135,23,54600
446,4000,region1,0,male,27,0,14,position4,economictype1,1,1,2,1,0,1,6,0,2,0,1,135,23,54600
447,4000,region1,0,male,25,0,14,position4,economictype4,2,2,2,1,0,1,3,0,1,0,1,135,20,38200
448,4600,region1,1,male,40,1,8,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,140,12,34400
449,4000,region1,0,female,36,1,6,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,140,12,34400
450,6000,region1,1,male,47,1,12,position4,economictype2,1,1,1,2,0,1,4,0,1,0,0,160,18,69700
451,7000,region1,0,male,23,0,16,position3,economictype1,1,1,1,2,0,1,4,0,1,0,0,160,18,69700
452,2700,region1,0,female,20,0,12,position3,economictype1,1,1,2,2,0,1,4,0,1,0,0,170,33,82700
453,5100,region1,0,male,30,0,14,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,170,24,62500
454,5200,region1,0,male,20,0,5,position4,economictype1,2,2,2,2,0,1,3,0,1,0,0,155,16,34850
455,3000,region1,1,male,36,1,7,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,160,17,23300
456,2200,region1,0,female,32,1,8,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,160,17,23300
457,2700,region1,1,male,51,1,3,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,140,16,7080
458,3000,region1,0,male,26,0,11,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,140,16,7080
459,3400,region1,1,male,52,1,9,position4,economictype4,2,2,2,2,0,1,2,0,1,0,0,120,13,11600
460,2000,region1,0,female,24,1,9,position4,economictype4,2,2,2,2,0,1,2,0,1,0,0,155,13,10020
461,7000,region1,1,male,35,1,14,position4,economictype1,1,1,1,2,0,1,4,0,1,0,0,145,16,22570
462,1500,region1,0,female,32,1,12,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,145,16,22570
463,3000,region1,1,male,42,1,12,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,145,11,14400
464,3300,region1,0,female,37,1,4,position6,economictype1,1,2,2,1,0,1,4,0,1,0,0,145,11,14400
465,5000,region1,1,male,43,1,16,position2,economictype2,2,1,1,1,0,1,4,0,1,0,1,155,21,20560
466,5000,region1,0,female,38,1,16,position2,economictype2,2,1,1,1,0,1,4,0,1,0,1,155,21,20560
467,13000,region1,0,male,49,1,16,position5,economictype2,1,1,1,2,0,1,5,0,1,0,0,135,17,48300
468,7500,region1,0,female,42,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,135,17,48300
469,1800,region1,0,female,33,1,14,position2,economictype2,1,1,1,1,0,1,6,0,1,0,0,155,12,53750
470,3000,region1,0,male,16,0,8,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,105,8,6650
471,3000,region1,1,male,33,1,12,position3,economictype2,1,1,1,1,0,1,4,0,1,0,0,145,17,37510
472,3600,region1,0,female,30,1,10,position4,economictype4,2,2,2,1,0,1,4,0,1,0,0,145,17,37510
473,2045,region1,1,female,47,1,15,position1,economictype2,1,1,1,1,0,1,3,0,1,0,0,170,17,54400
474,3000,region1,0,male,27,0,12,position4,economictype4,2,2,2,1,0,1,3,0,1,0,1,105,13,2830
475,3000,region1,0,female,55,1,9,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,100,8,2230
476,3500,region1,0,male,24,1,16,position3,economictype2,1,2,2,2,0,1,7,0,1,0,0,105,14,18580
477,3000,region1,0,female,25,1,16,position2,economictype2,1,1,1,2,0,1,7,0,1,0,0,105,14,18580
478,650,region1,1,male,59,1,9,position1,economictype4,1,1,2,2,0,1,3,0,1,0,0,135,12,7330
479,4250,region1,1,male,60,1,9,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,135,21,20050
480,6000,region1,0,male,22,1,13,position4,economictype1,1,2,2,2,0,1,5,0,1,0,0,135,21,20050
481,1800,region1,0,male,21,0,14,position4,economictype1,1,1,2,2,0,1,6,0,1,0,0,170,28,49750
482,5700,region1,1,male,50,1,19,position2,economictype2,1,1,1,2,1,1,4,0,1,0,1,160,16,89200
